id,smiles,domain,charge,multiplicity,basis,homo_ev,lumo_ev,gap,pqr_gap,pred_qm9_aligned_gap,cycle_error,final_confidence
pqr_0717,O=C1NCN[C@@H]2[C@H](CCNCC3CCCCC3)[C@H]3N[C@H](NCCN4CCOCC4)N[C@H]3C[C@H]12,large_neutral_organic,0,1,"6-31G(d,p)",-5.30456663704413,0.3995502766012948,5.704116913645424,7.497,7.353298114294333,4.63328983546138,low_confidence
pqr_0718,C[C@H](CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)C(=O)O,large_neutral_organic,0,1,"6-31G(d,p)",-6.527089466673824,0.0036082055651777,6.530697672239002,11.065,7.706422687465977,1.6817437763001664,low_confidence
pqr_0719,CC[C@@H]1OC(=O)CCCC/C=C\C/C=C\[C@H]2[C@H]1C[C@@H]1O[C@H]21,large_neutral_organic,0,1,"6-31G(d,p)",-6.2363754966025295,-0.0444330761745699,6.191942420427959,10.537,6.41205919612566,1.0357941643822155,low_confidence
pqr_0720,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@@H](C)C(C)(C)[C@H]3CC[C@]12C,large_neutral_organic,0,1,"6-31G(d,p)",-6.9332021590537085,-0.1130230170889703,6.820179141964739,11.334,7.830045568663946,1.0874815835716252,low_confidence
pqr_0721,C/C(C[C@@H](C)[C@H](C)C(C)(C)O)=C1/CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,large_neutral_organic,0,1,"6-31G(d,p)",-5.5253323090139626,0.626075536079308,6.151407845093271,10.141,6.518837201613115,2.169444296778499,low_confidence
pqr_0722,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@H]1CC3,large_neutral_organic,0,1,"6-31G(d,p)",-5.714505009450887,0.531561424586896,6.246066434037783,10.143,6.97244244287768,2.737085134264838,low_confidence
pqr_0723,C[C@@H](Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@H](C)C1,large_neutral_organic,0,1,"6-31G(d,p)",-5.216161350217231,0.3374248543215661,5.553586204538798,9.14,6.406952201439642,1.6850879062737685,low_confidence
pqr_0724,C=C(C)[C@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,large_neutral_organic,0,1,"6-31G(d,p)",-7.006584568643064,-1.0384659349320384,5.968118633711026,10.752,6.499880699934504,0.7186606004141485,low_confidence
pqr_0725,CO[C@@H](C(=O)N[C@H]1CCCCNC1=O)[C@H](O)[C@@H](O)[C@H](O)/C=C/C(C)C,large_neutral_organic,0,1,"6-31G(d,p)",-5.647071560896791,-0.0550396203369841,5.592031940559807,10.445,6.403200631498758,1.0997271069267534,low_confidence
pqr_0726,C=C1CC[C@@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCC[C@@H](C)CO)CC[C@@H]12,large_neutral_organic,0,1,"6-31G(d,p)",-5.328759382361199,-0.6284125479010559,4.700346834460143,8.709999999999999,6.405186134238732,3.433964630607713,low_confidence
pqr_0727,C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,large_neutral_organic,0,1,"6-31G(d,p)",-6.022648471525949,0.5720810002232773,6.594729471749226,10.5,6.525082679978988,2.081276827357174,low_confidence
pqr_0728,C=C1[C@H](O)CC(=C/C=C2\CCC[C@]3(C)[C@@H]([C@@H](C)/C=C/C[C@@H](O)C[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)CC[C@@H]23)C[C@H]1O,large_neutral_organic,0,1,"6-31G(d,p)",-5.286178323868116,-0.3156650030513072,4.970513320816809,11.799,6.448191949201197,0.2410816839732863,low_confidence
pqr_0729,COC(=O)[C@@H]1C[C@@]23C4=C(CC[C@@H]5CN6C[C@@H](C)[C@@H](C=C[C@@]52CO)[C@]63O)CC[C@@H]41,large_neutral_organic,0,1,"6-31G(d,p)",-5.349449234865581,0.0986772067621802,5.448126441627762,9.833,6.522146310950225,1.7766278088524672,low_confidence
pqr_0730,COC[C@H]1CN(c2ccc(OCC[C@@H](O)C(F)(F)F)cc2)C(=O)O1,large_neutral_organic,0,1,"6-31G(d,p)",-5.525549576611234,-0.1221679935348236,5.403381583076411,8.465,6.460708935512983,2.459735258517588,low_confidence
pqr_0731,CO[C@@H](C(=O)NCC(N)=O)[C@H](O)[C@@H](O)[C@H](O)/C=C/C(C)(C)C,large_neutral_organic,0,1,"6-31G(d,p)",-6.001987769801857,-0.0279364559527715,5.974051313849086,10.064,6.435687181918922,1.5745003771397368,low_confidence
pqr_0732,CC(C)(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H](O)C(=O)NCCCC(=O)O,large_neutral_organic,0,1,"6-31G(d,p)",-6.358619841455478,-0.3563766566901378,6.002243184765341,10.638,6.9045119100510615,1.3397665333774604,low_confidence
pqr_0733,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,large_neutral_organic,0,1,"6-31G(d,p)",-6.576728048213853,0.0885174130054003,6.665245461219253,10.944,7.704693696131388,1.747386959081025,low_confidence
pqr_0734,OCC1=C[C@H](N[C@@H]2C[C@@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,large_neutral_organic,0,1,"6-31G(d,p)",-5.380941105352039,-0.1198694175095626,5.261071687842477,9.744,6.830402217859919,2.122717861738732,low_confidence
pqr_0735,C[C@H]1CC[C@@H]2N(C1)C[C@H]1[C@@H]3C[C@H]4[C@@H](CC(=O)[C@H]5C[C@@H](O)CC[C@@]54C)[C@@H]3CC[C@@H]1[C@]2(C)O,large_neutral_organic,0,1,"6-31G(d,p)",-5.330261069198484,-0.3839195028495945,4.946341566348889,9.866,6.959581095505463,2.687941182009908,low_confidence
pqr_0736,CCCCC/C=C/C[C@@H]1O[C@H]1/C=C/[C@H](O)C/C=C/CCCC(=O)O,large_neutral_organic,0,1,"6-31G(d,p)",-6.112299380536729,0.0329906634272365,6.145290043963966,9.988,6.483396814151438,1.6854391092949257,low_confidence
pqr_0737,CCCCCCCN[C@H]1CCC[C@@H]1CCCCCCC(=O)O,large_neutral_organic,0,1,"6-31G(d,p)",-5.874752938960951,-0.0761556177001531,5.7985973212607975,12.846,7.771227736607261,0.058216707673754,low_confidence
pqr_0738,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O,large_neutral_organic,0,1,"6-31G(d,p)",-6.768007549785141,-1.07499776692192,5.693009782863221,12.731,6.644800575740125,0.7817932801647469,low_confidence
pqr_0739,C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]2CC1,large_neutral_organic,0,1,"6-31G(d,p)",-5.681337209920131,-0.3173416760616716,5.36399553385846,9.174,6.474308352706958,2.4732498626730663,low_confidence
pqr_0740,C/C(=C\CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO)CO,large_neutral_organic,0,1,"6-31G(d,p)",-5.766690968480557,0.1303664951246137,5.8970574636051705,10.126,6.418100511609242,1.895630094055759,low_confidence
pqr_0741,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,large_neutral_organic,0,1,"6-31G(d,p)",-6.9138984982148735,-0.0409466115261582,6.872951886688716,10.973,7.883321014297785,1.93987862255789,low_confidence
pqr_0742,C=C(C)[C@@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)N[C@@H](CCC(=O)O)C(=O)O,large_neutral_organic,0,1,"6-31G(d,p)",-6.277343373755158,-0.5816932241930255,5.695650149562132,12.82,6.564745286486665,1.0786648117135726,low_confidence
pqr_0743,C=C[C@@]1(C)CCc2c3c(c(O)c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c2[C@H]1O)C(C)(C)CCC3,large_neutral_organic,0,1,"6-31G(d,p)",-5.711738364738465,-0.3045320195007642,5.407206345237701,8.679,6.401752459140585,2.3643218696947272,low_confidence
pqr_0744,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,large_neutral_organic,0,1,"6-31G(d,p)",-6.2059335343162685,0.4424444938230123,6.648378028139281,10.808,6.589379350869647,1.120201531225515,low_confidence
pqr_0745,CCCCC/C=C\C=C\[C@@H](O)CCCCCCCC(=O)O,large_neutral_organic,0,1,"6-31G(d,p)",-5.628531054190154,-0.2081769159256788,5.420354138264475,9.248,6.417457101567544,2.700831625700721,low_confidence
pqr_0746,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C(N)=O)C[C@]35C)[C@@H]1CC[C@H]2O,large_neutral_organic,0,1,"6-31G(d,p)",-5.8045222557640574,-0.6384881382999625,5.166034117464095,9.417,6.516215892866195,2.511362860574385,low_confidence
pqr_0747,COC[C@@H]1OC[C@H](OCC(=O)OC)[C@@H](OCC(=O)OC)[C@@H]1OC(C)=O,large_neutral_organic,0,1,"6-31G(d,p)",-6.603690218542152,-0.5659598506508088,6.037730367891343,13.655,7.086050035168514,1.6465844541851666,low_confidence
pqr_0748,CC(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,large_neutral_organic,0,1,"6-31G(d,p)",-7.226743542193409,-0.7850879023032105,6.441655639890199,10.883,6.88471010010559,1.0115575700244186,low_confidence
pqr_0749,O=C(CCCCC(=O)OC1CCCCC1)OC1CCCCC1,large_neutral_organic,0,1,"6-31G(d,p)",-6.89431989807618,-0.2556483713576333,6.6386715267185465,11.602,6.99119447518196,0.4263987992274991,low_confidence
pqr_0750,C#Cc1ccccc1C=O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.496587173165319,-2.0161685929218,4.480418580243519,8.864,5.128227692362362,2.341757031146516,low_confidence
pqr_0751,CN(C)C(=O)C(=O)c1c[nH]c2ccccc12,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.6771044779048685,-1.8618105927264648,3.815293885178404,8.33,5.397104354108633,2.447817359567603,low_confidence
pqr_0752,COc1ccc2[nH]ccc2c1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.087363628201437,-0.0878283647715707,4.999535263429867,7.800000000000001,5.566226432441377,1.986187211248211,low_confidence
pqr_0753,Nc1ccc2cccc(O)c2n1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.203346182587827,-1.138837638936305,4.064508543651522,10.764,5.477894021145836,0.7129820818225205,low_confidence
pqr_0754,O=C(O)[C@@H](O)c1ccc(O)c(O)c1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.654735504976493,-0.6383561465351748,5.016379358441318,8.437999999999999,5.632014450005742,2.9481446241949403,low_confidence
pqr_0755,CCOC(=O)c1ccc(O)cc1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.39014392194323,-1.1576799790397871,5.232463942903443,9.104,5.735384167723076,1.5902857092799412,low_confidence
pqr_0756,Cc1c(N)[nH]c(=O)[nH]c1=O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.714922564037372,-0.4712312082290044,5.243691355808368,8.998,5.636669439386085,2.3307820688445755,low_confidence
pqr_0757,CCc1nc(N)nc(N)c1-c1ccccc1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.437229062582155,-0.2916103482164511,5.145618714365704,11.839,5.674219259710007,1.0895617552840946,low_confidence
pqr_0758,COc1ccc(NC=O)c(C(=O)CCNC(C)=O)c1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.958457836363743,-1.8226039571960884,4.135853879167654,7.759,5.705823280393088,3.2484922225697703,low_confidence
pqr_0759,C[C@H](C(=O)O)c1ccc(-c2ccccc2)cc1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.060314882325016,-0.873184080915368,5.187130801409648,12.021999999999998,5.482867104557773,1.0590088182420576,low_confidence
pqr_0760,C=Cc1c(C)c(O)cc2c1-c1ccc(O)c(C)c1CC2,near_qm9_larger_organic,0,1,"6-31G(d,p)",-4.906349269119211,-0.6616038121716832,4.244745456947528,8.102,5.578677177033258,2.952353307571709,low_confidence
pqr_0761,NC(=O)c1cccc2[nH]c(-c3ccc(O)cc3)nc12,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.672885448208588,-1.4257011204388554,4.247184327769732,8.301,5.441498772350706,2.380910310105648,low_confidence
pqr_0762,c1cncc(C2=NCCC2)c1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.649473002643383,-1.3248074207158616,5.324665581927521,12.052,5.611690082456716,1.8430523086304265,low_confidence
pqr_0763,Nc1nc[nH]c1-c1ncc[nH]1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-4.447115755285863,0.1085344147343485,4.555650170020212,7.897999999999999,5.491250932778678,2.649707946643571,low_confidence
pqr_0764,O=C(O)CCc1cccc(O)c1O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.776386157950066,-0.1578288759965934,5.618557281953473,8.864,5.678121225023986,2.5323435152972618,low_confidence
pqr_0765,c1ccc(NNc2ncnc3[nH]ncc23)cc1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-4.912423101472163,-1.0565490864767464,3.855874014995417,10.113,5.553131876115978,0.0518297520896187,low_confidence
pqr_0766,O=c1c2ccccc2[nH]n1Cc1cccnc1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.144835054086194,-0.9755981574017536,4.169236896684441,11.322,5.440899560335349,0.486501060360009,low_confidence
pqr_0767,NC(N)=NCc1cccc(N)c1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.012085211234471,0.3720098859262447,5.384095097160715,8.783000000000001,5.5462126116559,1.5569808478470542,low_confidence
pqr_0768,O=C(O)c1ccc2cc[nH]c2c1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.657664006517866,-1.1576148802788615,4.500049126239004,11.195,5.511223800093685,0.4430198095833706,low_confidence
pqr_0769,O[C@H]1c2ccccc2-c2cc3ccccc3cc2[C@@H]1O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.4509809012279415,-1.2698854384549594,4.181095462772983,7.989,5.601276496783086,2.681403083352447,low_confidence
pqr_0770,OCc1cccc(CO)n1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.505159082196815,-0.8146249937707669,5.690534088426048,12.619,6.136787990198366,2.049610124266808,low_confidence
pqr_0771,C/C(=C\[C@H]1c2cccc3[nH]cc(c23)C[C@H]1N)CO,near_qm9_larger_organic,0,1,"6-31G(d,p)",-4.9495929758215285,-0.0595736595325726,4.890019316288956,8.332,5.803133978684115,2.137208561448663,low_confidence
pqr_0772,C[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-4.93151980157219,-0.0084458584276706,4.923073943144519,8.37,5.947618767172838,1.850824940128966,low_confidence
pqr_0773,N[C@@H](CC(=O)OCc1ccccc1)C(=O)O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.657071251176888,-0.6715271256875324,5.985544125489357,9.72,6.06084009406225,1.035223943159652,low_confidence
pqr_0774,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.841365327171014,-1.890252653366962,3.951112673804052,7.978000000000001,5.872069599273992,2.5829989767092405,low_confidence
pqr_0775,NC(=O)c1cccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.537847679001658,-1.1895113143751497,5.348336364626508,12.507,6.159268945506808,1.574229041454652,low_confidence
pqr_0776,C=CCC1([C@@H]2C=CCC2)C(=O)NC(=O)NC1=O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.346832012466336,-1.816515431145791,4.5303165813205455,9.366,6.0217695265211,2.0434964475112967,low_confidence
pqr_0777,C=Cc1ccc(C(C)(C)C)nc1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.23197899427857,-1.0236803842269817,5.208298610051589,12.026,5.779779686992339,1.277227172457211,low_confidence
pqr_0778,CCN(CC)C(=O)CCc1ccc(O)c(O)c1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.586652186886634,-0.0189636158869121,5.567688570999722,8.479,6.030293993339008,2.811047568861472,low_confidence
pqr_0779,CCCCC/C(=C\c1ccccc1)CO,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.940273298004276,-0.4125886379341266,5.5276846600701495,9.644,5.945489059734806,1.2539116455917476,low_confidence
pqr_0780,CCN(CC)c1ccc(N)c(C)c1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-4.378376389266795,0.3439087415662543,4.722285130833049,7.958,5.920276074604709,2.587141101413936,low_confidence
pqr_0781,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.281456228250922,-0.3927173067642793,5.888738921486643,10.736,6.191707905309063,2.081021105643835,low_confidence
pqr_0782,NC(=O)NC(c1ccccc1)c1ccccc1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.140928749295315,-0.4188607508340152,5.7220679984613,12.563,5.7996863887367285,1.7340559280473349,low_confidence
pqr_0783,O=C1NC(=O)C2=C1CC[C@@H]2O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-7.185616453712165,-2.708388918933769,4.477227534778396,9.185,5.826790029008699,2.301474276447941,low_confidence
pqr_0784,C=C1C(=O)O[C@@H]2[C@@H]3C(C)=CC(=O)C3=C(C)CC[C@H]12,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.09535778271008,-1.8416730474981609,4.25368473521192,9.388,5.761175885175014,2.2061707070623093,low_confidence
pqr_0785,C/C=C(/C=O)[C@@H]1NC(C(=O)O)=C2[C@@H](OC)CCC[C@@H]21,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.224730418036723,-1.7554530844582277,3.469277333578495,11.299,6.199785051409201,0.152929617895138,low_confidence
pqr_0786,C=C(CO)[C@]12O[C@H]1[C@@]1(C)C(=CC2=O)CC[C@@H](O)[C@H]1C,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.331184718507359,-1.5797267863701123,4.751457932137247,12.486,5.831638799962368,0.7974235239130891,low_confidence
pqr_0787,CCCC/C=C/CC/C=C/CCCCCC=O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.394740239430896,-0.713383434202254,5.681356805228642,10.14,5.890590964074847,1.5505840339224406,low_confidence
pqr_0788,O=C(O)CCC(=O)Nc1cccnc1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.293719176611262,-0.864203955153965,5.429515221457296,11.851,5.822224786503811,0.7486246736419613,low_confidence
pqr_0789,CC/C=C/CCOC(=O)/C=C/c1ccccc1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.329561391232375,-1.8364201933311952,4.49314119790118,8.768,5.782840848991649,2.336103117472499,low_confidence
pqr_0790,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)CN)C(=O)O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.438445169392375,-0.3769379400065281,6.061507229385847,10.4,6.803144298492698,1.7779216563482994,low_confidence
pqr_0791,COC(=O)C1=CO[C@@H](O)[C@@H]2C(CO)=CC[C@H]12,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.537617218542837,-1.1832622214041797,5.354354997138658,9.675,6.428870578509784,1.822041350505442,low_confidence
pqr_0792,NC(N)=NCCC[C@H](NCCC(=O)O)C(=O)O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.5151878396496175,-0.2209160377431229,5.294271801906494,10.322,6.822774802253685,1.6630414933609927,low_confidence
pqr_0793,O[C@@H]1CCc2ccccc2C1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.266118749500158,-0.0099647534205381,6.256153996079619,9.581,6.232657496236976,1.1736727131933744,low_confidence
pqr_0794,CC1(C)[C@H]2CC(=O)[C@]1(C)C[C@H]2O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.310740460093737,-0.4509349930727457,5.859805467020992,10.405,6.279171095455967,2.2606142470745656,low_confidence
pqr_0795,CC(C)[C@@H]1NC(=O)[C@H](C(C)C)NC1=O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.606804590005452,-0.1715107954215345,6.435293794583917,10.611,6.616017990460364,1.5274999189804124,low_confidence
pqr_0796,Cc1[nH]c(N)nc1CCN,near_qm9_larger_organic,0,1,"6-31G(d,p)",-4.45651840530311,1.3070255126468493,5.76354391794996,9.418,6.260095837689833,1.774647434987605,low_confidence
pqr_0797,CC1(C)C[C@H]1CC(=O)OC(=O)C1CC1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.518316996540731,-1.2351912821556563,5.283125714385076,13.874,6.800409436628149,1.356330711566855,low_confidence
pqr_0798,CNCCc1c[nH]c2ccc(C[C@@H]3COC(=O)N3)cc12,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.071151981199697,-0.1484889152016305,4.922663065998067,8.34,6.261162986096934,2.5600082163416733,low_confidence
pqr_0799,O[C@@H]1[C@@H](O)[C@H](OCc2ccccc2)OC[C@H]1O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.651932162360972,-0.254990665713995,6.396941496646978,9.451,6.468740754114809,1.405885868638018,low_confidence
pqr_0800,C=C(C)[C@H]1CCC2=C(C1)[C@H](C)[C@H](O)[C@@H](O)C2,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.856549963369462,0.4325868827994918,6.289136846168954,9.744,6.43294244126134,2.265996546118501,low_confidence
pqr_0801,C[C@H]1C[C@@H](C(=O)OC(=O)CC2CCC2)C1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.637111485563801,-1.2790959784108995,5.358015507152901,14.011,6.820649356935046,1.7941598144909443,low_confidence
pqr_0802,C/C(=C\CC[C@H](C)C(=O)O)[C@H]1CC[C@H](C(=O)O)CC1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.081841112936491,-0.2507923431876585,5.831048769748833,10.443,6.597959974003264,1.605108101563122,low_confidence
pqr_0803,FC(F)(F)c1cccc([C@@H]2CNCCO2)c1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.028578569022737,-0.7089841500968266,5.319594418925911,8.527000000000001,6.421901486382576,1.9332357379224805,low_confidence
pqr_0804,CCc1nc(N)nc(OC)n1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.486888926253213,-0.6950088061849313,5.791880120068282,9.38,6.543320871378886,1.8591296602525187,low_confidence
pqr_0805,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.439511438573517,-1.171963381602028,5.2675480569714885,13.48,6.530510569606929,1.0552611084375003,low_confidence
pqr_0806,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.821271484969834,-0.0436526617888005,5.777618823181034,9.351,6.390440259598951,1.2687233733642618,low_confidence
pqr_0807,CC(C)(C)CCCC(=O)OC(=O)[C@H]1CCC1(C)C,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.490948383856615,-1.1446300878301423,5.346318296026473,10.81,6.80082587146409,1.5143670890485,low_confidence
pqr_0808,C[C@@H]1CC[C@@H]1C(=O)C1CCCCC1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.336884258077085,-0.5798670274104256,5.757017230666659,13.632,6.249818645651531,0.9973033256122754,low_confidence
pqr_0809,Cc1ccc(OC[C@H](O)[C@H](C)NC(C)C)c2c1CCC2,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.420578581768544,0.3347152347292844,5.755293816497829,8.977,6.307823245728448,1.9657623880130048,low_confidence
pqr_0810,N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.052564485048677,-0.3014348905752263,5.751129594473452,10.535,7.201199806013033,2.054248765811032,low_confidence
pqr_0811,CC1(/C=C\C2CCCCC2)CC1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.344490443287689,0.4879037897625857,6.832394233050275,10.483,7.063067949139436,2.154060405586444,low_confidence
pqr_0812,CCC(=O)OC(=O)CC1CCCC1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.616139857993547,-1.1937669076451738,5.422372950348373,14.222,6.879448647777871,1.7908239083644322,low_confidence
pqr_0813,COCCOC(=O)CCC(N)=O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.596858849339852,-0.4542705063084934,6.142588343031359,11.096,7.060068558546879,0.8949083160324527,low_confidence
pqr_0814,C[C@H]1C[C@H]1C(=O)OC(C)(C)C,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.723519712401484,-0.3186791193977067,6.404840593003777,14.501,7.526863216215728,2.54505217168275,low_confidence
pqr_0815,C[C@@H]1C[C@H]1/C=C\C1(C)CC1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.126969405575348,0.4461382460853701,6.573107651660719,10.061,7.0223672521397,1.527218237544048,low_confidence
pqr_0816,CCCC/C=C/[C@@H]1C[C@@H]1C,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.136967747883355,0.4044573064433375,6.541425054326692,10.124,7.09720875678726,2.045317767835355,low_confidence
pqr_0817,CC[C@H](C)[C@@H](NC(=O)[C@H]1CCCN1)C(=O)O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.400643946331826,-0.5408611007916504,5.859782845540175,13.44,6.919509371798876,1.1310186953206856,low_confidence
pqr_0818,CC1(C)C[C@H]1/C=C/C1CCCCC1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.076735698444986,0.3477404121077287,6.424476110552714,10.042,7.060064750722182,2.688740371367766,low_confidence
pqr_0819,C[C@@H](C[C@@H](C[C@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.93971986231175,-0.5053942129429171,6.434325649368834,11.355,7.028564177465851,1.0983907078263575,low_confidence
pqr_0820,CC[C@H](C)/C=C/[C@H]1CC[C@@H]1C,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.139689500580769,0.4212932699588879,6.560982770539656,10.363,7.18144127278396,2.5498724959468166,low_confidence
pqr_0821,C1COC(NC(C2CC2)C2CC2)=N1,near_qm9_larger_organic,0,1,"6-31G(d,p)",-5.485754211397914,1.609201163051657,7.094955374449572,9.907,7.119137631124432,2.090775049969185,low_confidence
pqr_0822,CC(C)[C@H]1CC[C@@]2(C)[C@@H]1[C@H]1O[C@@H]2CC[C@@H]1C(=O)O,near_qm9_larger_organic,0,1,"6-31G(d,p)",-6.614513228277241,0.0944755541596714,6.708988782436912,10.654,7.269703878606419,1.674766512647171,low_confidence
